"","totaldist","Device_ID","UTC_Date","Species","Winter","year_day","mode_hld_farm","shoot_date","totaldist_log","events_total","shoot_freq","indiv_dist","Disturbance2","shoot_date_sc","events_total_sc","shoot_freq_sc","indiv_dist_sc","Sex","Tag_Winter","Disturbance_shoot","group_id"
"252",2.041777657,"17810","10/03/2019","GWFG","2018",69,"Farm_ 5","129",0.713820829,418,2.322222222,0,"No_Shoot",0.442115174,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"253",2.120315568,"17810","11/03/2019","GWFG","2018",70,"Farm_ 5","130",0.751564931,418,2.322222222,0,"No_Shoot",0.464013839,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"254",1.979806912,"17810","12/03/2019","GWFG","2018",71,"Farm_ 5","131",0.682999321,418,2.322222222,0,"No_Shoot",0.485912504,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"255",0.750742556,"17810","13/03/2019","GWFG","2018",72,"Farm_ 5","132",-0.286692487,418,2.322222222,0,"No_Shoot",0.507811169,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"256",2.235368839,"17810","14/03/2019","GWFG","2018",73,"Farm_ 5","133",0.804406243,418,2.322222222,0,"No_Shoot",0.529709834,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"257",1.288217629,"17810","15/03/2019","GWFG","2018",74,"Farm_ 5","134",0.25325958,418,2.322222222,0,"No_Shoot",0.551608499,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"258",4.831194533,"17810","16/03/2019","GWFG","2018",75,"Farm_ 5","135",1.575093752,418,2.322222222,0,"No_Shoot",0.573507164,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"259",1.404354575,"17810","17/03/2019","GWFG","2018",76,"Farm_ 5","136",0.33957782,418,2.322222222,0,"No_Shoot",0.595405829,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"260",0.448952744,"17810","18/03/2019","GWFG","2018",77,"Farm_ 5","137",-0.800837645,418,2.322222222,0,"No_Shoot",0.617304494,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"261",3.32527089,"17810","19/03/2019","GWFG","2018",78,"Farm_ 5","138",1.201551142,418,2.322222222,0,"No_Shoot",0.639203159,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"262",1.433352489,"17810","20/03/2019","GWFG","2018",79,"Farm_ 5","139",0.360016098,418,2.322222222,0,"No_Shoot",0.661101824,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"263",0.428741433,"17810","21/03/2019","GWFG","2018",80,"Farm_ 5","140",-0.846901262,418,2.322222222,0,"No_Shoot",0.683000489,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"264",0.765329309,"17810","22/03/2019","GWFG","2018",81,"Farm_ 5","141",-0.267449068,418,2.322222222,0,"No_Shoot",0.704899154,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"265",1.731324049,"17810","23/03/2019","GWFG","2018",82,"Farm_ 5","142",0.548886462,418,2.322222222,0,"No_Shoot",0.726797819,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"266",0.553996157,"17810","24/03/2019","GWFG","2018",83,"Farm_ 5","143",-0.590597529,418,2.322222222,0,"No_Shoot",0.748696484,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"267",1.128953385,"17810","25/03/2019","GWFG","2018",84,"Farm_ 5","144",0.121290995,418,2.322222222,0,"No_Shoot",0.770595149,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"268",1.39670733,"17810","26/03/2019","GWFG","2018",85,"Farm_ 5","145",0.334117559,418,2.322222222,0,"No_Shoot",0.792493814,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"269",4.008133603,"17810","27/03/2019","GWFG","2018",86,"Farm_ 5","146",1.388325697,418,2.322222222,0,"No_Shoot",0.814392479,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"270",0.814325288,"17810","28/03/2019","GWFG","2018",87,"Farm_ 5","147",-0.205395377,418,2.322222222,0,"No_Shoot",0.836291144,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"271",1.18961567,"17810","29/03/2019","GWFG","2018",88,"Farm_ 5","148",0.173630288,418,2.322222222,0,"No_Shoot",0.858189809,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"272",2.176826627,"17810","30/03/2019","GWFG","2018",89,"Farm_ 5","149",0.777868141,418,2.322222222,0,"No_Shoot",0.880088474,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"273",7.996281786,"17810","31/03/2019","GWFG","2018",90,"Farm_ 5","150",2.078976657,418,2.322222222,0,"No_Shoot",0.901987139,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"274",3.207256589,"17810","01/04/2019","GWFG","2018",91,"Farm_ 5","151",1.165415927,418,2.322222222,0,"No_Shoot",0.923885804,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"275",0.680318303,"17810","02/04/2019","GWFG","2018",92,"Farm_ 5","152",-0.385194498,418,2.322222222,0,"No_Shoot",0.945784469,-0.272654983,-0.272654983,-0.612766304,"F","17810_2018","No_Shoot",33
"276",0.715233846,"17822","11/03/2019","GWFG","2018",70,"Farm_ 5","130",-0.335145732,418,2.322222222,0,"No_Shoot",0.464013839,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"277",1.490114171,"17822","12/03/2019","GWFG","2018",71,"Farm_ 5","131",0.398852742,418,2.322222222,0,"No_Shoot",0.485912504,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"278",1.062281529,"17822","13/03/2019","GWFG","2018",72,"Farm_ 5","132",0.060418981,418,2.322222222,0,"No_Shoot",0.507811169,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"279",2.092555785,"17822","14/03/2019","GWFG","2018",73,"Farm_ 5","133",0.738386182,418,2.322222222,0,"No_Shoot",0.529709834,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"280",1.347883316,"17822","15/03/2019","GWFG","2018",74,"Farm_ 5","134",0.298535448,418,2.322222222,0,"No_Shoot",0.551608499,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"281",5.053988895,"17822","16/03/2019","GWFG","2018",75,"Farm_ 5","135",1.620177812,418,2.322222222,0,"No_Shoot",0.573507164,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"282",1.30881835,"17822","17/03/2019","GWFG","2018",76,"Farm_ 5","136",0.269124707,418,2.322222222,0,"No_Shoot",0.595405829,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"283",0.330946993,"17822","18/03/2019","GWFG","2018",77,"Farm_ 5","137",-1.105797058,418,2.322222222,0,"No_Shoot",0.617304494,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"284",0.710111446,"17822","19/03/2019","GWFG","2018",78,"Farm_ 5","138",-0.342333356,418,2.322222222,0,"No_Shoot",0.639203159,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"285",0.741951565,"17822","20/03/2019","GWFG","2018",79,"Farm_ 5","139",-0.298471315,418,2.322222222,0,"No_Shoot",0.661101824,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"286",0.50412688,"17822","21/03/2019","GWFG","2018",80,"Farm_ 5","140",-0.684927296,418,2.322222222,0,"No_Shoot",0.683000489,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"287",1.004278439,"17822","22/03/2019","GWFG","2018",81,"Farm_ 5","141",0.004269313,418,2.322222222,0,"No_Shoot",0.704899154,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"288",2.085130991,"17822","23/03/2019","GWFG","2018",82,"Farm_ 5","142",0.734831679,418,2.322222222,0,"No_Shoot",0.726797819,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"289",0.943672047,"17822","24/03/2019","GWFG","2018",83,"Farm_ 5","143",-0.057976581,418,2.322222222,0,"No_Shoot",0.748696484,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"290",0.723940681,"17822","25/03/2019","GWFG","2018",84,"Farm_ 5","144",-0.323045822,418,2.322222222,0,"No_Shoot",0.770595149,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"291",1.107587098,"17822","26/03/2019","GWFG","2018",85,"Farm_ 5","145",0.102183864,418,2.322222222,0,"No_Shoot",0.792493814,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"292",3.853521915,"17822","27/03/2019","GWFG","2018",86,"Farm_ 5","146",1.348987513,418,2.322222222,0,"No_Shoot",0.814392479,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"293",0.823778654,"17822","28/03/2019","GWFG","2018",87,"Farm_ 5","147",-0.193853409,418,2.322222222,0,"No_Shoot",0.836291144,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"294",1.286277826,"17822","29/03/2019","GWFG","2018",88,"Farm_ 5","148",0.251752641,418,2.322222222,0,"No_Shoot",0.858189809,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"295",2.027920037,"17822","30/03/2019","GWFG","2018",89,"Farm_ 5","149",0.707010655,418,2.322222222,0,"No_Shoot",0.880088474,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"296",7.000676065,"17822","31/03/2019","GWFG","2018",90,"Farm_ 5","150",1.946006725,418,2.322222222,0,"No_Shoot",0.901987139,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"297",3.850287744,"17822","01/04/2019","GWFG","2018",91,"Farm_ 5","151",1.348147884,418,2.322222222,0,"No_Shoot",0.923885804,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"298",0.633250891,"17822","02/04/2019","GWFG","2018",92,"Farm_ 5","152",-0.456888583,418,2.322222222,0,"No_Shoot",0.945784469,-0.272654983,-0.272654983,-0.612766304,"F","17822_2018","No_Shoot",34
"299",0.556181528,"17824","01/11/2019","GWFG","2019",305,"Farm_ 5","0",-0.586660549,428,2.377777778,0,"No_Shoot",-2.382812608,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"300",0.649248329,"17824","02/11/2019","GWFG","2019",306,"Farm_ 5","1",-0.431940002,428,2.377777778,0,"No_Shoot",-2.360913943,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"301",8.731450567,"17824","03/11/2019","GWFG","2019",307,"Farm_ 5","2",2.166931515,428,2.377777778,0,"No_Shoot",-2.339015278,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"302",3.06223731,"17824","04/11/2019","GWFG","2019",308,"Farm_ 5","3",1.119145796,428,2.377777778,0,"No_Shoot",-2.317116613,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"303",10.36159384,"17824","05/11/2019","GWFG","2019",309,"Farm_ 5","4",2.33810607,428,2.377777778,0,"No_Shoot",-2.295217948,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"304",2.594715622,"17824","07/11/2019","GWFG","2019",311,"Farm_ 5","6",0.953476924,428,2.377777778,0,"No_Shoot",-2.251420618,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"305",6.195641625,"17824","08/11/2019","GWFG","2019",312,"Farm_ 5","7",1.823846081,428,2.377777778,0,"No_Shoot",-2.229521953,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"306",0.375662111,"17824","09/11/2019","GWFG","2019",313,"Farm_ 5","8",-0.979065181,428,2.377777778,0,"No_Shoot",-2.207623288,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"307",4.865772794,"17824","10/11/2019","GWFG","2019",314,"Farm_ 5","9",1.582225551,428,2.377777778,0,"No_Shoot",-2.185724623,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"308",1.089178526,"17824","11/11/2019","GWFG","2019",315,"Farm_ 5","10",0.085423766,428,2.377777778,0,"No_Shoot",-2.163825958,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"309",0.394523222,"17824","12/11/2019","GWFG","2019",316,"Farm_ 5","11",-0.930077275,428,2.377777778,0,"No_Shoot",-2.141927293,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"310",4.049213834,"17824","13/11/2019","GWFG","2019",317,"Farm_ 5","12",1.398522747,428,2.377777778,0,"No_Shoot",-2.120028628,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"311",5.57806603,"17824","14/11/2019","GWFG","2019",318,"Farm_ 5","13",1.718842127,428,2.377777778,0,"No_Shoot",-2.098129963,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"312",6.244250498,"17824","15/11/2019","GWFG","2019",319,"Farm_ 5","14",1.83166112,428,2.377777778,0,"No_Shoot",-2.076231298,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"313",4.241665817,"17824","16/11/2019","GWFG","2019",320,"Farm_ 5","15",1.444956073,428,2.377777778,0,"No_Shoot",-2.054332633,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"314",3.146261096,"17824","17/11/2019","GWFG","2019",321,"Farm_ 5","16",1.146214794,428,2.377777778,0,"No_Shoot",-2.032433968,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"315",5.349099058,"17824","18/11/2019","GWFG","2019",322,"Farm_ 5","17",1.676928146,428,2.377777778,0,"No_Shoot",-2.010535303,-0.235862727,-0.235862727,-0.612766304,"F","17824_2019","No_Shoot",36
"316",0.464475107,"17824","20/11/2019","GWFG","2019",324,"Farm_ 5","19",-0.766847314,428,2.377777778,1,"No_Shoot",-1.966737973,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"317",2.799879961,"17824","29/11/2019","GWFG","2019",333,"Farm_ 5","28",1.029576545,428,2.377777778,1,"No_Shoot",-1.769649989,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"318",1.022148864,"17824","20/01/2020","GWFG","2019",20,"Farm_ 5","80",0.021907141,428,2.377777778,1,"No_Shoot",-0.63091941,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"319",0.956671754,"17824","21/01/2020","GWFG","2019",21,"Farm_ 5","81",-0.044294941,428,2.377777778,1,"No_Shoot",-0.609020745,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"320",0.670941216,"17824","26/01/2020","GWFG","2019",26,"Farm_ 5","86",-0.399073753,428,2.377777778,1,"No_Shoot",-0.49952742,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"321",2.034374353,"17824","28/01/2020","GWFG","2019",28,"Farm_ 5","88",0.710188329,428,2.377777778,1,"No_Shoot",-0.45573009,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"322",3.035423489,"17824","02/02/2020","GWFG","2019",33,"Farm_ 5","93",1.11035095,428,2.377777778,1,"No_Shoot",-0.346236765,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"323",0.730957698,"17824","03/02/2020","GWFG","2019",34,"Farm_ 5","94",-0.313399689,428,2.377777778,1,"No_Shoot",-0.3243381,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"324",1.250578343,"17824","04/02/2020","GWFG","2019",35,"Farm_ 5","95",0.223606119,428,2.377777778,1,"No_Shoot",-0.302439435,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"325",0.630566951,"17824","05/02/2020","GWFG","2019",36,"Farm_ 5","96",-0.461135942,428,2.377777778,1,"No_Shoot",-0.28054077,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"326",0.339212194,"17824","06/02/2020","GWFG","2019",37,"Farm_ 5","97",-1.081129427,428,2.377777778,1,"No_Shoot",-0.258642105,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"327",0.628862935,"17824","07/02/2020","GWFG","2019",38,"Farm_ 5","98",-0.463841956,428,2.377777778,1,"No_Shoot",-0.23674344,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"328",1.690849427,"17824","08/02/2020","GWFG","2019",39,"Farm_ 5","99",0.525231022,428,2.377777778,1,"No_Shoot",-0.214844775,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"329",1.085668381,"17824","09/02/2020","GWFG","2019",40,"Farm_ 5","100",0.082195817,428,2.377777778,1,"No_Shoot",-0.19294611,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"330",1.018258256,"17824","10/02/2020","GWFG","2019",41,"Farm_ 5","101",0.018093576,428,2.377777778,1,"No_Shoot",-0.171047445,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"331",1.062317271,"17824","11/02/2020","GWFG","2019",42,"Farm_ 5","102",0.060452627,428,2.377777778,1,"No_Shoot",-0.14914878,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"332",0.694779534,"17824","12/02/2020","GWFG","2019",43,"Farm_ 5","103",-0.364160701,428,2.377777778,1,"No_Shoot",-0.127250115,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"333",0.894337759,"17824","13/02/2020","GWFG","2019",44,"Farm_ 5","104",-0.111671769,428,2.377777778,1,"No_Shoot",-0.10535145,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"334",1.339833698,"17824","14/02/2020","GWFG","2019",45,"Farm_ 5","105",0.2925455,428,2.377777778,1,"No_Shoot",-0.083452785,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"335",4.523428798,"17824","15/02/2020","GWFG","2019",46,"Farm_ 5","106",1.50927029,428,2.377777778,1,"No_Shoot",-0.06155412,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"336",0.915461404,"17824","16/02/2020","GWFG","2019",47,"Farm_ 5","107",-0.088327074,428,2.377777778,1,"No_Shoot",-0.039655455,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"337",1.178205594,"17824","17/02/2020","GWFG","2019",48,"Farm_ 5","108",0.163992598,428,2.377777778,1,"No_Shoot",-0.01775679,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"338",3.847635185,"17824","19/02/2020","GWFG","2019",50,"Farm_ 5","110",1.347458722,428,2.377777778,1,"No_Shoot",0.02604054,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"339",1.246278494,"17824","20/02/2020","GWFG","2019",51,"Farm_ 5","111",0.220161906,428,2.377777778,1,"No_Shoot",0.047939205,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"340",3.20177415,"17824","21/02/2020","GWFG","2019",52,"Farm_ 5","112",1.163705078,428,2.377777778,1,"No_Shoot",0.06983787,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"341",0.731321054,"17824","22/02/2020","GWFG","2019",53,"Farm_ 5","113",-0.312902718,428,2.377777778,1,"No_Shoot",0.091736535,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"342",0.726218534,"17824","23/02/2020","GWFG","2019",54,"Farm_ 5","114",-0.319904299,428,2.377777778,1,"No_Shoot",0.113635199,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"343",3.678649252,"17824","24/02/2020","GWFG","2019",55,"Farm_ 5","115",1.302545634,428,2.377777778,1,"No_Shoot",0.135533864,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"344",0.77805181,"17824","25/02/2020","GWFG","2019",56,"Farm_ 5","116",-0.250962163,428,2.377777778,1,"No_Shoot",0.157432529,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"345",0.641797996,"17824","26/02/2020","GWFG","2019",57,"Farm_ 5","117",-0.443481673,428,2.377777778,1,"No_Shoot",0.179331194,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"346",0.574941866,"17824","27/02/2020","GWFG","2019",58,"Farm_ 5","118",-0.553486347,428,2.377777778,1,"No_Shoot",0.201229859,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"347",1.702053261,"17824","28/02/2020","GWFG","2019",59,"Farm_ 5","119",0.531835323,428,2.377777778,1,"No_Shoot",0.223128524,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"348",0.960651384,"17824","29/02/2020","GWFG","2019",60,"Farm_ 5","120",-0.0401437,428,2.377777778,1,"No_Shoot",0.245027189,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"349",0.54156609,"17824","01/03/2020","GWFG","2019",61,"Farm_ 5","121",-0.61329017,428,2.377777778,1,"No_Shoot",0.266925854,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"350",1.581844872,"17824","02/03/2020","GWFG","2019",62,"Farm_ 5","122",0.458591807,428,2.377777778,1,"No_Shoot",0.288824519,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"351",1.579678239,"17824","03/03/2020","GWFG","2019",63,"Farm_ 5","123",0.45722118,428,2.377777778,1,"No_Shoot",0.310723184,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"352",1.076254287,"17824","04/03/2020","GWFG","2019",64,"Farm_ 5","124",0.07348676,428,2.377777778,1,"No_Shoot",0.332621849,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"353",0.698742014,"17824","05/03/2020","GWFG","2019",65,"Farm_ 5","125",-0.358473683,428,2.377777778,1,"No_Shoot",0.354520514,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"354",1.832303233,"17824","06/03/2020","GWFG","2019",66,"Farm_ 5","126",0.605573773,428,2.377777778,1,"No_Shoot",0.376419179,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"355",1.472351318,"17824","07/03/2020","GWFG","2019",67,"Farm_ 5","127",0.386860659,428,2.377777778,1,"No_Shoot",0.398317844,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"356",3.131643697,"17824","08/03/2020","GWFG","2019",68,"Farm_ 5","128",1.141558009,428,2.377777778,1,"No_Shoot",0.420216509,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"357",2.043272611,"17824","09/03/2020","GWFG","2019",69,"Farm_ 5","129",0.714552743,428,2.377777778,1,"No_Shoot",0.442115174,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"358",0.968237993,"17824","10/03/2020","GWFG","2019",70,"Farm_ 5","130",-0.032277361,428,2.377777778,1,"No_Shoot",0.464013839,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"359",1.12893479,"17824","11/03/2020","GWFG","2019",71,"Farm_ 5","131",0.121274525,428,2.377777778,1,"No_Shoot",0.485912504,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"360",1.601158856,"17824","12/03/2020","GWFG","2019",72,"Farm_ 5","132",0.470727652,428,2.377777778,1,"No_Shoot",0.507811169,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"361",0.421126187,"17824","13/03/2020","GWFG","2019",73,"Farm_ 5","133",-0.864822759,428,2.377777778,1,"No_Shoot",0.529709834,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"362",1.043361672,"17824","14/03/2020","GWFG","2019",74,"Farm_ 5","134",0.042447878,428,2.377777778,1,"No_Shoot",0.551608499,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"363",1.441034609,"17824","15/03/2020","GWFG","2019",75,"Farm_ 5","135",0.365361334,428,2.377777778,1,"No_Shoot",0.573507164,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"364",2.874251344,"17824","16/03/2020","GWFG","2019",76,"Farm_ 5","136",1.055792238,428,2.377777778,1,"No_Shoot",0.595405829,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"365",1.109092367,"17824","17/03/2020","GWFG","2019",77,"Farm_ 5","137",0.103541993,428,2.377777778,1,"No_Shoot",0.617304494,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"366",1.48659568,"17824","18/03/2020","GWFG","2019",78,"Farm_ 5","138",0.396488728,428,2.377777778,1,"No_Shoot",0.639203159,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"367",4.009127055,"17824","19/03/2020","GWFG","2019",79,"Farm_ 5","139",1.388573526,428,2.377777778,1,"No_Shoot",0.661101824,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"368",2.555030037,"17824","20/03/2020","GWFG","2019",80,"Farm_ 5","140",0.93806398,428,2.377777778,1,"No_Shoot",0.683000489,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"369",1.954718605,"17824","21/03/2020","GWFG","2019",81,"Farm_ 5","141",0.670246247,428,2.377777778,1,"No_Shoot",0.704899154,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"370",1.354820706,"17824","22/03/2020","GWFG","2019",82,"Farm_ 5","142",0.303669125,428,2.377777778,1,"No_Shoot",0.726797819,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"371",3.09138021,"17824","23/03/2020","GWFG","2019",83,"Farm_ 5","143",1.128617661,428,2.377777778,1,"No_Shoot",0.748696484,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"372",2.027563333,"17824","26/03/2020","GWFG","2019",86,"Farm_ 5","146",0.706834743,428,2.377777778,1,"No_Shoot",0.814392479,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"373",1.400451539,"17824","27/03/2020","GWFG","2019",87,"Farm_ 5","147",0.336794712,428,2.377777778,1,"No_Shoot",0.836291144,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"374",0.829210994,"17824","28/03/2020","GWFG","2019",88,"Farm_ 5","148",-0.18728064,428,2.377777778,1,"No_Shoot",0.858189809,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"375",1.156643043,"17824","29/03/2020","GWFG","2019",89,"Farm_ 5","149",0.145521881,428,2.377777778,1,"No_Shoot",0.880088474,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
"376",2.953664835,"17824","30/03/2020","GWFG","2019",90,"Farm_ 5","150",1.083046716,428,2.377777778,1,"No_Shoot",0.901987139,-0.235862727,-0.235862727,-0.367298732,"F","17824_2019","No_Shoot",36
