"","Device_ID","Winter","PP_Shoot","Habitat","case_","ceh_broad","Case","weight","Used","weight2","gwf_dist_points"
"1","BLO19",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,453.385244016653
"2","BLO19",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,381.078560640272
"3","BLO19",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,521.75622823304
"4","BLO19",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,472.422101087933
"5","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,535.77851220914
"6","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,540.428101299846
"7","HAR03",2015,"post","1",TRUE,"other",1,1,"Used",10,480.719938313391
"8","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,349.240716693898
"9","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,269.279757712709
"10","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,278.108146533934
"11","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,332.250870112374
"12","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,614.671841854407
"13","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,604.931875924858
"14","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,556.176956435648
"15","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,577.125901416774
"16","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,536.370795985301
"17","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,594.302313951696
"18","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,458.075757135913
"19","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,510.865720874079
"20","HAR03",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,322.346706046963
"21","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,558.615153566542
"22","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,767.025546431724
"23","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,708.782971218878
"24","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,564.096509964065
"25","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,577.114613659972
"26","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,465.099317654073
"27","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,512.816501813454
"28","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,623.548109770678
"29","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,581.161163594894
"30","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,724.040628288334
"31","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,613.841934527604
"32","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,570.177953596611
"33","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,503.174173818072
"34","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,497.368292171976
"35","HAR03",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,797.490322166474
"36","HAR03",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,815.40954962071
"37","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,623.833045638338
"38","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,560.699998656741
"39","HAR03",2015,"post","4",TRUE,"improved_grassland",1,1,"Used",10,785.793917453811
"40","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,563.264843002332
"41","HAR03",2015,"post","3",TRUE,"arable_hort",1,1,"Used",10,525.799251841546
"42","BLO19",2015,"pre","4",TRUE,"improved_grassland",1,1,"Used",10,358.824608993237
"43","HAR03",2015,"pre","3",TRUE,"arable_hort",1,1,"Used",10,401.996848391723
"44","HAR03",2015,"pre","3",TRUE,"arable_hort",1,1,"Used",10,350.260899673173
"45","HAR03",2015,"pre","3",TRUE,"arable_hort",1,1,"Used",10,667.717119866026
"46","HAR03",2015,"pre","3",TRUE,"arable_hort",1,1,"Used",10,594.011627440053
"47","BLO19",2015,"post","1",FALSE,"other",0,1,"Avail",1,467.012143913057
"48","BLO19",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,459.409932114463
"49","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,781.976838376444
"50","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,1992.76287550491
"51","BLO19",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,152.812697531307
"52","BLO19",2015,"post","1",FALSE,"other",0,1,"Avail",1,65.2634330918365
"53","BLO19",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,305.600504722717
"54","BLO19",2015,"post","11",FALSE,"bog",0,1,"Avail",1,91.5008539698146
"55","BLO19",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,303.142031627725
"56","BLO19",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,964.213414461242
"57","BLO19",2015,"post","11",FALSE,"bog",0,1,"Avail",1,547.480349681169
"58","BLO19",2015,"post","14",FALSE,"freshwater",0,1,"Avail",1,904.842023277101
"59","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1987.74368798584
"60","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,4302.07211312869
"61","BLO19",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,60.2041999023522
"62","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,1289.76840658744
"63","BLO19",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2.58985762695637
"64","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1603.79810584382
"65","BLO19",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,194.821852519602
"66","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,1392.27983112656
"67","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,2761.32689809074
"68","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,1869.06436713869
"69","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,3295.57116285184
"70","BLO19",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,458.904524351599
"71","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,1629.71521337589
"72","BLO19",2015,"post","11",FALSE,"bog",0,1,"Avail",1,715.909096678342
"73","BLO19",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,416.580965848161
"74","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,870.162352218858
"75","BLO19",2015,"post","17",FALSE,"saltmarsh_coastal",0,1,"Avail",1,3020.23513739311
"76","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,3512.25110528398
"77","BLO19",2015,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1155.78987082088
"78","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,421.651023107297
"79","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,267.593253761063
"80","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,4384.28474966928
"81","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,473.751826455264
"82","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,3951.13385354383
"83","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,2726.24781696339
"84","BLO19",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1007.32094548769
"85","BLO19",2015,"post","0",FALSE,"other",0,1,"Avail",1,1674.16146554501
"86","BLO19",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1080.58307713777
"87","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1216.33802423634
"88","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,69.3842819011966
"89","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,999.283779925261
"90","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1820.0065813193
"91","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,114.182647904923
"92","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,92.3537360826169
"93","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,3098.7941812935
"94","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,808.066576172045
"95","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,3291.5858290556
"96","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,149.688427248531
"97","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1081.91555928193
"98","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,4347.99438933094
"99","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1470.11794280893
"100","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1465.60942661192
"101","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,917.371778553576
"102","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,166.262382755142
"103","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,525.861492098604
"104","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,212.411945922539
"105","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,28.5352864975514
"106","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,969.006550376159
"107","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1346.45518443871
"108","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,64.8616663264104
"109","HAR03",2015,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,14.2809118416784
"110","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,204.710857026624
"111","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,193.151313588059
"112","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,27.5874137328133
"113","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,422.697832251949
"114","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,151.585854579476
"115","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,165.425483325513
"116","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,922.575177298906
"117","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1509.86291557783
"118","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,4186.41484972459
"119","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2199.19538761635
"120","HAR03",2015,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,166.539196800241
"121","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,756.116559841901
"122","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,152.764093787671
"123","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,487.277108406734
"124","HAR03",2015,"post","19",FALSE,"saltmarsh_coastal",0,1,"Avail",1,480.597336561773
"125","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,423.521751099754
"126","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,636.339546438611
"127","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2109.07541440749
"128","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,384.297062706727
"129","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,245.763396191097
"130","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2454.98942418874
"131","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,640.362387569197
"132","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,3135.48237976772
"133","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2275.78186274108
"134","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1010.01673716349
"135","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,246.34783693177
"136","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,811.762838550024
"137","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,2148.24661219085
"138","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,910.451238584754
"139","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,201.098383429861
"140","HAR03",2015,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1989.45103576411
"141","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,72.1986788370484
"142","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,445.534055261439
"143","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,312.472774557851
"144","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,151.797376226788
"145","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,1926.25997623651
"146","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,183.440935230987
"147","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,539.073197124247
"148","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,718.441159431619
"149","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,522.01259061317
"150","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,797.464677483318
"151","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,457.430197269638
"152","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,219.79517387282
"153","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,244.969894885681
"154","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,940.139891162223
"155","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,102.738238884398
"156","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,490.59744492438
"157","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,92.1572967605421
"158","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2552.87537381945
"159","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,1033.21988463097
"160","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,884.642409517309
"161","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,757.472805981672
"162","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,637.180661871346
"163","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2176.15526153082
"164","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2419.8338713915
"165","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,131.924367084678
"166","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,325.494401262521
"167","HAR03",2015,"post","15",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1681.28050689975
"168","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,720.458285597766
"169","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,1286.03671765807
"170","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2108.68825110865
"171","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1274.28059210692
"172","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,75.5432733511483
"173","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2253.04362335803
"174","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,43.743853224234
"175","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1871.81929835217
"176","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1432.32077311491
"177","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,560.781348358859
"178","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,26.8426028790916
"179","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,357.596769642177
"180","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,749.533375986181
"181","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1071.31518707627
"182","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,821.37964669313
"183","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,111.476128807212
"184","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,635.944427356862
"185","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,225.485535165068
"186","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,205.642455585781
"187","HAR03",2015,"post","20",FALSE,"other",0,1,"Avail",1,48.0108504528849
"188","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,741.769168693555
"189","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1552.95265959815
"190","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,152.591662395027
"191","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1124.21323656044
"192","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1185.04952333024
"193","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,189.031908673162
"194","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,2051.24922098486
"195","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,413.539605275517
"196","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,373.27362067178
"197","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,4856.08519638666
"198","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,264.020708110063
"199","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,885.116181482009
"200","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1787.84009835596
"201","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1062.84971733727
"202","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,972.839813908615
"203","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,1183.29480498588
"204","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,776.011212074341
"205","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,1325.50108586382
"206","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,427.25420730287
"207","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,214.885570582354
"208","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,524.180304658809
"209","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,355.399612708925
"210","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,4330.84651754931
"211","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,263.238543234606
"212","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,258.855652182902
"213","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,842.618025429973
"214","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,542.262304405004
"215","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,644.411227321738
"216","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,109.077027878221
"217","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2088.64737363985
"218","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,416.866658507547
"219","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,9.77757207693857
"220","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,95.0891840710671
"221","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,89.4885284836188
"222","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1358.75594849498
"223","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1118.75590563408
"224","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,630.621212285104
"225","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,231.371574042028
"226","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,540.864429201607
"227","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,276.146444369347
"228","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,669.75506773775
"229","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,636.676830804412
"230","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,1327.40749990932
"231","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,763.099025619423
"232","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,500.926454369069
"233","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,88.9870222272928
"234","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2343.85101837693
"235","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,496.717385086178
"236","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,526.551349800784
"237","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,222.636754427008
"238","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,996.074714949226
"239","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,296.576084867814
"240","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,917.135185770167
"241","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1090.75796386898
"242","HAR03",2015,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,559.993204509434
"243","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,294.435932502383
"244","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,87.1521222655198
"245","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,72.271904046007
"246","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1971.62643575429
"247","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,386.864281225834
"248","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,780.254139990439
"249","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1538.32287152395
"250","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2847.48633169025
"251","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1799.46611569538
"252","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,283.049578881646
"253","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,501.850757974291
"254","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,748.124459007938
"255","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,954.797998334165
"256","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,417.652175848609
"257","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,1582.86500976722
"258","HAR03",2015,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,108.839105360978
"259","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,261.76444733092
"260","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,161.334801845696
"261","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,372.644974344104
"262","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,306.322081398455
"263","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,203.727688673636
"264","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1120.72265660129
"265","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,231.44378191082
"266","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,65.5666269133252
"267","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,712.642353977316
"268","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,131.946008936415
"269","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,617.320649781675
"270","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,130.510534315119
"271","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2206.391990157
"272","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,112.082578315072
"273","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,5442.18916830322
"274","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1819.74344070777
"275","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,209.400859570194
"276","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1121.74959366911
"277","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,795.620278172798
"278","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,160.455920548299
"279","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,788.894953571996
"280","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,1011.74563023107
"281","HAR03",2015,"post","15",FALSE,"saltmarsh_coastal",0,1,"Avail",1,171.333433730202
"282","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,16.5627724669836
"283","HAR03",2015,"post","14",FALSE,"freshwater",0,1,"Avail",1,955.630804413092
"284","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1377.1723689555
"285","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,147.167164629258
"286","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1963.65341789487
"287","HAR03",2015,"post","2",FALSE,"other",0,1,"Avail",1,1598.86381082972
"288","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,626.056166894265
"289","HAR03",2015,"post","20",FALSE,"other",0,1,"Avail",1,99.7097845843437
"290","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,142.866098436592
"291","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,606.678229402451
"292","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1687.99467483209
"293","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,642.764521047989
"294","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,483.830471764746
"295","HAR03",2015,"post","3",FALSE,"arable_hort",0,1,"Avail",1,94.8994442331081
"296","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,194.171781185645
"297","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,142.634751639163
"298","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,3164.66668869477
"299","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,698.358218295009
"300","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,371.564287753582
"301","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1650.41706481763
"302","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,2860.82890111946
"303","HAR03",2015,"post","10",FALSE,"other_grassland",0,1,"Avail",1,79.3713557150939
"304","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1826.00485981387
"305","HAR03",2015,"post","1",FALSE,"other",0,1,"Avail",1,429.884027204525
"306","HAR03",2015,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,378.983611722533
"307","HAR03",2015,"post","0",FALSE,"other",0,1,"Avail",1,1341.3397897893
"308","HAR03",2015,"post","11",FALSE,"bog",0,1,"Avail",1,798.485828753014
